ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
9129;Produto 9129;Descrição do Produto 9129;427.47;245;4;3
9130;Produto 9130;Descrição do Produto 9130;383.36;221;8;2
9131;Produto 9131;Descrição do Produto 9131;746.52;242;7;4
9132;Produto 9132;Descrição do Produto 9132;33.76;48;5;5
9133;Produto 9133;Descrição do Produto 9133;176.04;194;1;2
9134;Produto 9134;Descrição do Produto 9134;139.88;232;1;1
9135;Produto 9135;Descrição do Produto 9135;149.91;410;10;5
9136;Produto 9136;Descrição do Produto 9136;421.32;328;2;1
9137;Produto 9137;Descrição do Produto 9137;205.1;470;6;4
9138;Produto 9138;Descrição do Produto 9138;458.44;228;6;3
9139;Produto 9139;Descrição do Produto 9139;772.35;11;9;2
9140;Produto 9140;Descrição do Produto 9140;745.44;468;10;1
9141;Produto 9141;Descrição do Produto 9141;983.54;170;10;2
9142;Produto 9142;Descrição do Produto 9142;139.25;386;2;3
9143;Produto 9143;Descrição do Produto 9143;585.71;492;2;2
9144;Produto 9144;Descrição do Produto 9144;115.81;157;6;3
9145;Produto 9145;Descrição do Produto 9145;293.73;477;4;5
9146;Produto 9146;Descrição do Produto 9146;930.45;71;8;5
9147;Produto 9147;Descrição do Produto 9147;932.16;44;10;1
9148;Produto 9148;Descrição do Produto 9148;754.14;470;2;3
9149;Produto 9149;Descrição do Produto 9149;584.74;170;7;2
9150;Produto 9150;Descrição do Produto 9150;909.1;193;1;3
9151;Produto 9151;Descrição do Produto 9151;853.78;80;3;1
9152;Produto 9152;Descrição do Produto 9152;923.17;331;3;4
9153;Produto 9153;Descrição do Produto 9153;317.14;69;9;2
9154;Produto 9154;Descrição do Produto 9154;482.0;149;8;4
9155;Produto 9155;Descrição do Produto 9155;914.44;307;10;4
9156;Produto 9156;Descrição do Produto 9156;990.14;311;10;4
9157;Produto 9157;Descrição do Produto 9157;530.8;330;3;2
9158;Produto 9158;Descrição do Produto 9158;552.66;265;7;5
9159;Produto 9159;Descrição do Produto 9159;97.09;374;8;4
9160;Produto 9160;Descrição do Produto 9160;806.37;39;8;2
9161;Produto 9161;Descrição do Produto 9161;173.13;131;8;4
9162;Produto 9162;Descrição do Produto 9162;562.73;177;2;4
9163;Produto 9163;Descrição do Produto 9163;781.52;156;1;4
9164;Produto 9164;Descrição do Produto 9164;75.19;355;6;1
9165;Produto 9165;Descrição do Produto 9165;634.86;22;2;4
9166;Produto 9166;Descrição do Produto 9166;545.69;498;1;3
9167;Produto 9167;Descrição do Produto 9167;373.15;401;2;3
9168;Produto 9168;Descrição do Produto 9168;62.48;305;4;4
9169;Produto 9169;Descrição do Produto 9169;273.74;60;8;5
9170;Produto 9170;Descrição do Produto 9170;554.21;161;4;4
9171;Produto 9171;Descrição do Produto 9171;22.47;460;7;2
9172;Produto 9172;Descrição do Produto 9172;500.46;20;5;2
9173;Produto 9173;Descrição do Produto 9173;568.08;360;10;5
9174;Produto 9174;Descrição do Produto 9174;815.45;322;2;1
9175;Produto 9175;Descrição do Produto 9175;65.36;39;4;5
9176;Produto 9176;Descrição do Produto 9176;726.63;333;4;2
9177;Produto 9177;Descrição do Produto 9177;789.57;363;1;2
9178;Produto 9178;Descrição do Produto 9178;302.59;209;3;4
9179;Produto 9179;Descrição do Produto 9179;215.52;236;6;1
9180;Produto 9180;Descrição do Produto 9180;639.55;406;4;2
9181;Produto 9181;Descrição do Produto 9181;146.24;199;5;3
9182;Produto 9182;Descrição do Produto 9182;444.07;95;5;5
9183;Produto 9183;Descrição do Produto 9183;968.85;140;1;5
9184;Produto 9184;Descrição do Produto 9184;754.44;359;10;4
9185;Produto 9185;Descrição do Produto 9185;473.38;309;1;3
9186;Produto 9186;Descrição do Produto 9186;950.47;240;3;3
9187;Produto 9187;Descrição do Produto 9187;256.2;308;3;4
9188;Produto 9188;Descrição do Produto 9188;43.87;279;1;4
9189;Produto 9189;Descrição do Produto 9189;865.26;260;5;4
9190;Produto 9190;Descrição do Produto 9190;83.25;99;4;2
9191;Produto 9191;Descrição do Produto 9191;497.66;475;3;4
9192;Produto 9192;Descrição do Produto 9192;137.76;18;8;1
9193;Produto 9193;Descrição do Produto 9193;307.84;36;8;2
9194;Produto 9194;Descrição do Produto 9194;11.12;226;10;1
9195;Produto 9195;Descrição do Produto 9195;20.3;370;5;2
9196;Produto 9196;Descrição do Produto 9196;723.18;75;10;2
9197;Produto 9197;Descrição do Produto 9197;81.27;176;1;3
9198;Produto 9198;Descrição do Produto 9198;404.62;500;1;4
9199;Produto 9199;Descrição do Produto 9199;813.56;39;4;4
9200;Produto 9200;Descrição do Produto 9200;958.97;300;1;2
9201;Produto 9201;Descrição do Produto 9201;914.02;344;5;3
9202;Produto 9202;Descrição do Produto 9202;374.14;186;6;4
9203;Produto 9203;Descrição do Produto 9203;285.99;413;4;4
9204;Produto 9204;Descrição do Produto 9204;388.53;163;4;2
9205;Produto 9205;Descrição do Produto 9205;970.14;189;7;1
9206;Produto 9206;Descrição do Produto 9206;46.36;387;10;3
9207;Produto 9207;Descrição do Produto 9207;695.65;316;4;4
9208;Produto 9208;Descrição do Produto 9208;35.81;474;9;5
9209;Produto 9209;Descrição do Produto 9209;413.2;434;7;1
9210;Produto 9210;Descrição do Produto 9210;964.37;17;6;4
9211;Produto 9211;Descrição do Produto 9211;117.74;230;5;3
9212;Produto 9212;Descrição do Produto 9212;604.28;293;5;4
9213;Produto 9213;Descrição do Produto 9213;436.9;322;7;4
9214;Produto 9214;Descrição do Produto 9214;604.07;71;5;5
9215;Produto 9215;Descrição do Produto 9215;892.33;207;3;4
9216;Produto 9216;Descrição do Produto 9216;42.02;106;3;5
9217;Produto 9217;Descrição do Produto 9217;653.34;22;3;5
9218;Produto 9218;Descrição do Produto 9218;773.41;293;2;4
9219;Produto 9219;Descrição do Produto 9219;707.11;140;2;4
9220;Produto 9220;Descrição do Produto 9220;192.74;239;3;1
9221;Produto 9221;Descrição do Produto 9221;320.81;247;10;5
9222;Produto 9222;Descrição do Produto 9222;138.14;283;8;5
9223;Produto 9223;Descrição do Produto 9223;262.66;420;6;2
9224;Produto 9224;Descrição do Produto 9224;165.75;448;1;1
9225;Produto 9225;Descrição do Produto 9225;572.69;161;9;5
9226;Produto 9226;Descrição do Produto 9226;113.85;230;6;5
9227;Produto 9227;Descrição do Produto 9227;758.11;104;8;4
9228;Produto 9228;Descrição do Produto 9228;712.37;172;4;4
9229;Produto 9229;Descrição do Produto 9229;819.6;128;6;1
9230;Produto 9230;Descrição do Produto 9230;772.63;472;6;2
9231;Produto 9231;Descrição do Produto 9231;352.4;303;7;2
9232;Produto 9232;Descrição do Produto 9232;178.53;483;4;4
9233;Produto 9233;Descrição do Produto 9233;142.76;265;9;2
9234;Produto 9234;Descrição do Produto 9234;841.76;116;1;1
9235;Produto 9235;Descrição do Produto 9235;406.16;231;3;4
9236;Produto 9236;Descrição do Produto 9236;604.36;231;8;4
9237;Produto 9237;Descrição do Produto 9237;356.5;134;7;3
9238;Produto 9238;Descrição do Produto 9238;42.33;480;3;4
9239;Produto 9239;Descrição do Produto 9239;306.62;336;3;5
9240;Produto 9240;Descrição do Produto 9240;221.69;91;4;2
9241;Produto 9241;Descrição do Produto 9241;123.26;56;4;5
9242;Produto 9242;Descrição do Produto 9242;865.73;310;8;3
9243;Produto 9243;Descrição do Produto 9243;190.58;322;1;3
9244;Produto 9244;Descrição do Produto 9244;527.43;48;3;4
9245;Produto 9245;Descrição do Produto 9245;600.21;468;7;3
9246;Produto 9246;Descrição do Produto 9246;241.15;417;1;3
9247;Produto 9247;Descrição do Produto 9247;451.64;456;7;1
9248;Produto 9248;Descrição do Produto 9248;119.28;196;6;3
9249;Produto 9249;Descrição do Produto 9249;413.34;333;5;4
9250;Produto 9250;Descrição do Produto 9250;522.19;389;3;1
9251;Produto 9251;Descrição do Produto 9251;925.4;52;10;4
9252;Produto 9252;Descrição do Produto 9252;308.92;480;1;3
9253;Produto 9253;Descrição do Produto 9253;757.28;88;6;4
9254;Produto 9254;Descrição do Produto 9254;643.6;210;8;2
9255;Produto 9255;Descrição do Produto 9255;971.84;237;8;2
9256;Produto 9256;Descrição do Produto 9256;21.13;231;9;4
9257;Produto 9257;Descrição do Produto 9257;669.07;67;7;4
9258;Produto 9258;Descrição do Produto 9258;122.81;407;3;3
9259;Produto 9259;Descrição do Produto 9259;390.67;424;2;3
9260;Produto 9260;Descrição do Produto 9260;487.04;373;6;2
9261;Produto 9261;Descrição do Produto 9261;200.72;86;3;1
9262;Produto 9262;Descrição do Produto 9262;376.77;121;5;2
9263;Produto 9263;Descrição do Produto 9263;498.43;459;6;3
9264;Produto 9264;Descrição do Produto 9264;860.28;333;1;1
9265;Produto 9265;Descrição do Produto 9265;531.57;54;9;2
9266;Produto 9266;Descrição do Produto 9266;796.87;393;1;1
9267;Produto 9267;Descrição do Produto 9267;169.09;301;2;2
9268;Produto 9268;Descrição do Produto 9268;362.03;283;2;3
9269;Produto 9269;Descrição do Produto 9269;641.97;287;8;3
9270;Produto 9270;Descrição do Produto 9270;371.51;172;7;1
9271;Produto 9271;Descrição do Produto 9271;47.94;146;7;1
9272;Produto 9272;Descrição do Produto 9272;774.15;423;3;4
9273;Produto 9273;Descrição do Produto 9273;228.72;30;2;5
9274;Produto 9274;Descrição do Produto 9274;137.95;132;2;5
9275;Produto 9275;Descrição do Produto 9275;40.67;251;5;3
9276;Produto 9276;Descrição do Produto 9276;512.95;262;1;3
9277;Produto 9277;Descrição do Produto 9277;869.88;431;2;1
9278;Produto 9278;Descrição do Produto 9278;620.5;348;1;1
9279;Produto 9279;Descrição do Produto 9279;583.64;248;4;5
9280;Produto 9280;Descrição do Produto 9280;824.03;371;4;2
9281;Produto 9281;Descrição do Produto 9281;551.17;315;7;3
9282;Produto 9282;Descrição do Produto 9282;571.84;101;9;1
9283;Produto 9283;Descrição do Produto 9283;913.51;167;10;5
9284;Produto 9284;Descrição do Produto 9284;735.32;345;7;4
9285;Produto 9285;Descrição do Produto 9285;994.52;491;10;3
9286;Produto 9286;Descrição do Produto 9286;32.09;197;3;3
9287;Produto 9287;Descrição do Produto 9287;619.39;499;2;5
9288;Produto 9288;Descrição do Produto 9288;461.67;420;9;1
9289;Produto 9289;Descrição do Produto 9289;839.79;174;2;1
9290;Produto 9290;Descrição do Produto 9290;939.59;220;5;3
9291;Produto 9291;Descrição do Produto 9291;394.97;493;1;4
9292;Produto 9292;Descrição do Produto 9292;900.96;6;4;2
9293;Produto 9293;Descrição do Produto 9293;180.07;350;10;4
9294;Produto 9294;Descrição do Produto 9294;298.77;163;2;4
9295;Produto 9295;Descrição do Produto 9295;937.14;125;9;1
9296;Produto 9296;Descrição do Produto 9296;782.97;139;10;5
9297;Produto 9297;Descrição do Produto 9297;860.27;27;9;3
9298;Produto 9298;Descrição do Produto 9298;597.3;105;5;3
9299;Produto 9299;Descrição do Produto 9299;274.07;217;6;5
9300;Produto 9300;Descrição do Produto 9300;443.35;469;6;5
9301;Produto 9301;Descrição do Produto 9301;602.14;136;7;5
9302;Produto 9302;Descrição do Produto 9302;549.73;357;5;3
9303;Produto 9303;Descrição do Produto 9303;704.86;419;7;3
9304;Produto 9304;Descrição do Produto 9304;522.57;13;5;2
9305;Produto 9305;Descrição do Produto 9305;735.93;75;4;2
9306;Produto 9306;Descrição do Produto 9306;769.93;335;5;1
9307;Produto 9307;Descrição do Produto 9307;454.36;389;2;4
9308;Produto 9308;Descrição do Produto 9308;276.04;163;5;3
9309;Produto 9309;Descrição do Produto 9309;265.14;430;7;4
9310;Produto 9310;Descrição do Produto 9310;634.4;396;7;3
9311;Produto 9311;Descrição do Produto 9311;655.6;160;5;4
9312;Produto 9312;Descrição do Produto 9312;200.15;176;1;4
9313;Produto 9313;Descrição do Produto 9313;595.11;45;6;4
9314;Produto 9314;Descrição do Produto 9314;176.16;22;5;5
9315;Produto 9315;Descrição do Produto 9315;510.7;92;2;1
9316;Produto 9316;Descrição do Produto 9316;528.04;44;6;4
9317;Produto 9317;Descrição do Produto 9317;822.98;110;10;5
9318;Produto 9318;Descrição do Produto 9318;887.14;278;5;2
9319;Produto 9319;Descrição do Produto 9319;288.72;364;2;5
9320;Produto 9320;Descrição do Produto 9320;849.01;203;10;5
9321;Produto 9321;Descrição do Produto 9321;992.88;246;7;5
9322;Produto 9322;Descrição do Produto 9322;494.83;83;9;1
9323;Produto 9323;Descrição do Produto 9323;503.79;272;7;1
9324;Produto 9324;Descrição do Produto 9324;247.97;465;7;5
9325;Produto 9325;Descrição do Produto 9325;403.55;315;1;1
9326;Produto 9326;Descrição do Produto 9326;451.26;50;2;3
9327;Produto 9327;Descrição do Produto 9327;717.62;39;9;3
9328;Produto 9328;Descrição do Produto 9328;885.19;222;3;2
9329;Produto 9329;Descrição do Produto 9329;593.38;475;3;3
9330;Produto 9330;Descrição do Produto 9330;48.87;132;6;2
9331;Produto 9331;Descrição do Produto 9331;49.46;400;3;2
9332;Produto 9332;Descrição do Produto 9332;187.74;127;3;3
9333;Produto 9333;Descrição do Produto 9333;733.81;265;8;4
9334;Produto 9334;Descrição do Produto 9334;307.19;210;1;4
9335;Produto 9335;Descrição do Produto 9335;27.53;370;9;5
9336;Produto 9336;Descrição do Produto 9336;243.36;59;9;3
9337;Produto 9337;Descrição do Produto 9337;739.6;131;4;5
9338;Produto 9338;Descrição do Produto 9338;472.6;127;1;2
9339;Produto 9339;Descrição do Produto 9339;914.24;301;10;2
9340;Produto 9340;Descrição do Produto 9340;805.84;483;5;1
9341;Produto 9341;Descrição do Produto 9341;282.68;138;8;1
9342;Produto 9342;Descrição do Produto 9342;461.92;94;1;4
9343;Produto 9343;Descrição do Produto 9343;609.75;2;2;1
9344;Produto 9344;Descrição do Produto 9344;215.69;306;9;5
9345;Produto 9345;Descrição do Produto 9345;550.63;441;3;3
9346;Produto 9346;Descrição do Produto 9346;826.63;29;4;3
9347;Produto 9347;Descrição do Produto 9347;116.43;239;10;3
9348;Produto 9348;Descrição do Produto 9348;514.0;41;6;3
9349;Produto 9349;Descrição do Produto 9349;16.48;242;10;5
9350;Produto 9350;Descrição do Produto 9350;903.7;201;4;5
9351;Produto 9351;Descrição do Produto 9351;701.63;149;9;4
9352;Produto 9352;Descrição do Produto 9352;763.95;300;4;4
9353;Produto 9353;Descrição do Produto 9353;928.97;134;6;3
9354;Produto 9354;Descrição do Produto 9354;492.41;30;5;5
9355;Produto 9355;Descrição do Produto 9355;833.0;496;2;4
9356;Produto 9356;Descrição do Produto 9356;972.86;169;3;2
9357;Produto 9357;Descrição do Produto 9357;485.55;384;2;5
9358;Produto 9358;Descrição do Produto 9358;339.84;142;3;2
9359;Produto 9359;Descrição do Produto 9359;553.07;486;4;2
9360;Produto 9360;Descrição do Produto 9360;938.07;181;1;2
9361;Produto 9361;Descrição do Produto 9361;942.07;280;4;1
9362;Produto 9362;Descrição do Produto 9362;839.77;113;2;3
9363;Produto 9363;Descrição do Produto 9363;47.07;331;3;1
9364;Produto 9364;Descrição do Produto 9364;21.95;157;7;3
9365;Produto 9365;Descrição do Produto 9365;476.52;147;9;2
9366;Produto 9366;Descrição do Produto 9366;335.32;16;6;1
9367;Produto 9367;Descrição do Produto 9367;264.22;139;9;3
9368;Produto 9368;Descrição do Produto 9368;350.17;223;5;4
9369;Produto 9369;Descrição do Produto 9369;181.0;332;7;3
9370;Produto 9370;Descrição do Produto 9370;840.29;454;9;4
9371;Produto 9371;Descrição do Produto 9371;481.83;117;5;2
9372;Produto 9372;Descrição do Produto 9372;576.7;296;4;2
9373;Produto 9373;Descrição do Produto 9373;309.98;447;2;1
9374;Produto 9374;Descrição do Produto 9374;267.02;162;1;2
9375;Produto 9375;Descrição do Produto 9375;398.78;236;4;1
9376;Produto 9376;Descrição do Produto 9376;763.11;348;5;1
9377;Produto 9377;Descrição do Produto 9377;148.17;23;1;4
9378;Produto 9378;Descrição do Produto 9378;285.79;349;9;1
9379;Produto 9379;Descrição do Produto 9379;175.84;319;5;2
9380;Produto 9380;Descrição do Produto 9380;987.09;119;9;2
9381;Produto 9381;Descrição do Produto 9381;223.6;166;10;5
9382;Produto 9382;Descrição do Produto 9382;453.65;65;4;1
9383;Produto 9383;Descrição do Produto 9383;15.23;343;4;1
9384;Produto 9384;Descrição do Produto 9384;60.9;315;3;3
9385;Produto 9385;Descrição do Produto 9385;248.0;369;3;1
9386;Produto 9386;Descrição do Produto 9386;145.16;278;2;1
9387;Produto 9387;Descrição do Produto 9387;995.36;397;4;2
9388;Produto 9388;Descrição do Produto 9388;991.58;381;6;2
9389;Produto 9389;Descrição do Produto 9389;999.04;248;9;2
9390;Produto 9390;Descrição do Produto 9390;766.2;12;4;2
9391;Produto 9391;Descrição do Produto 9391;328.69;115;10;2
9392;Produto 9392;Descrição do Produto 9392;737.93;378;3;5
9393;Produto 9393;Descrição do Produto 9393;359.06;204;5;3
9394;Produto 9394;Descrição do Produto 9394;862.66;32;3;1
9395;Produto 9395;Descrição do Produto 9395;716.89;152;2;5
9396;Produto 9396;Descrição do Produto 9396;518.07;85;1;1
9397;Produto 9397;Descrição do Produto 9397;567.71;124;6;5
9398;Produto 9398;Descrição do Produto 9398;810.52;228;9;3
9399;Produto 9399;Descrição do Produto 9399;404.85;352;2;3
9400;Produto 9400;Descrição do Produto 9400;713.1;321;9;4
9401;Produto 9401;Descrição do Produto 9401;739.84;223;3;1
9402;Produto 9402;Descrição do Produto 9402;984.21;247;1;5
9403;Produto 9403;Descrição do Produto 9403;384.98;256;8;5
9404;Produto 9404;Descrição do Produto 9404;709.76;163;10;1
9405;Produto 9405;Descrição do Produto 9405;825.17;409;5;4
9406;Produto 9406;Descrição do Produto 9406;261.66;112;10;4
9407;Produto 9407;Descrição do Produto 9407;886.77;253;10;3
9408;Produto 9408;Descrição do Produto 9408;889.29;488;8;4
9409;Produto 9409;Descrição do Produto 9409;768.97;462;7;3
9410;Produto 9410;Descrição do Produto 9410;560.45;221;7;4
9411;Produto 9411;Descrição do Produto 9411;951.85;192;9;1
9412;Produto 9412;Descrição do Produto 9412;550.99;245;10;2
9413;Produto 9413;Descrição do Produto 9413;791.09;23;6;5
9414;Produto 9414;Descrição do Produto 9414;319.68;120;2;5
9415;Produto 9415;Descrição do Produto 9415;860.81;63;8;2
9416;Produto 9416;Descrição do Produto 9416;162.77;71;10;5
9417;Produto 9417;Descrição do Produto 9417;269.11;371;10;1
9418;Produto 9418;Descrição do Produto 9418;636.47;209;9;5
9419;Produto 9419;Descrição do Produto 9419;927.34;7;3;3
9420;Produto 9420;Descrição do Produto 9420;286.83;11;1;1
9421;Produto 9421;Descrição do Produto 9421;916.99;374;2;3
9422;Produto 9422;Descrição do Produto 9422;457.49;428;6;3
9423;Produto 9423;Descrição do Produto 9423;80.69;175;2;5
9424;Produto 9424;Descrição do Produto 9424;889.53;474;9;5
9425;Produto 9425;Descrição do Produto 9425;164.53;407;7;4
9426;Produto 9426;Descrição do Produto 9426;281.54;77;2;1
9427;Produto 9427;Descrição do Produto 9427;637.51;127;9;1
9428;Produto 9428;Descrição do Produto 9428;916.29;315;8;1
9429;Produto 9429;Descrição do Produto 9429;429.02;464;3;3
9430;Produto 9430;Descrição do Produto 9430;584.6;215;5;1
9431;Produto 9431;Descrição do Produto 9431;626.73;133;5;3
9432;Produto 9432;Descrição do Produto 9432;947.23;457;8;3
9433;Produto 9433;Descrição do Produto 9433;851.47;459;4;3
9434;Produto 9434;Descrição do Produto 9434;863.31;300;6;3
9435;Produto 9435;Descrição do Produto 9435;740.29;52;9;2
9436;Produto 9436;Descrição do Produto 9436;721.61;493;10;5
9437;Produto 9437;Descrição do Produto 9437;225.93;16;1;5
9438;Produto 9438;Descrição do Produto 9438;720.68;76;4;3
9439;Produto 9439;Descrição do Produto 9439;975.7;31;2;1
9440;Produto 9440;Descrição do Produto 9440;290.11;153;10;1
9441;Produto 9441;Descrição do Produto 9441;107.13;256;9;3
9442;Produto 9442;Descrição do Produto 9442;867.67;374;10;1
9443;Produto 9443;Descrição do Produto 9443;696.98;324;5;1
9444;Produto 9444;Descrição do Produto 9444;24.11;208;4;5
9445;Produto 9445;Descrição do Produto 9445;209.4;64;6;1
9446;Produto 9446;Descrição do Produto 9446;695.1;94;5;3
9447;Produto 9447;Descrição do Produto 9447;402.96;163;9;4
9448;Produto 9448;Descrição do Produto 9448;391.87;239;6;1
9449;Produto 9449;Descrição do Produto 9449;924.95;279;7;3
9450;Produto 9450;Descrição do Produto 9450;19.63;334;5;2
9451;Produto 9451;Descrição do Produto 9451;271.97;428;7;4
9452;Produto 9452;Descrição do Produto 9452;184.54;30;5;4
9453;Produto 9453;Descrição do Produto 9453;310.69;368;10;1
9454;Produto 9454;Descrição do Produto 9454;407.05;85;2;3
9455;Produto 9455;Descrição do Produto 9455;704.86;136;10;3
9456;Produto 9456;Descrição do Produto 9456;935.28;369;7;1
9457;Produto 9457;Descrição do Produto 9457;952.95;301;9;4
9458;Produto 9458;Descrição do Produto 9458;894.56;265;9;3
9459;Produto 9459;Descrição do Produto 9459;130.3;298;8;3
9460;Produto 9460;Descrição do Produto 9460;570.66;352;5;5
9461;Produto 9461;Descrição do Produto 9461;949.82;379;6;5
9462;Produto 9462;Descrição do Produto 9462;730.32;376;8;2
9463;Produto 9463;Descrição do Produto 9463;937.2;172;2;3
9464;Produto 9464;Descrição do Produto 9464;590.43;294;2;3
9465;Produto 9465;Descrição do Produto 9465;327.24;463;4;2
9466;Produto 9466;Descrição do Produto 9466;489.68;148;5;5
9467;Produto 9467;Descrição do Produto 9467;514.39;183;1;2
9468;Produto 9468;Descrição do Produto 9468;633.81;115;1;5
9469;Produto 9469;Descrição do Produto 9469;460.57;199;1;5
9470;Produto 9470;Descrição do Produto 9470;399.08;426;2;5
9471;Produto 9471;Descrição do Produto 9471;509.21;435;1;4
9472;Produto 9472;Descrição do Produto 9472;902.45;98;5;4
9473;Produto 9473;Descrição do Produto 9473;707.85;416;4;5
9474;Produto 9474;Descrição do Produto 9474;699.25;476;3;2
9475;Produto 9475;Descrição do Produto 9475;571.33;447;3;1
9476;Produto 9476;Descrição do Produto 9476;722.65;321;1;3
9477;Produto 9477;Descrição do Produto 9477;433.54;45;5;3
9478;Produto 9478;Descrição do Produto 9478;928.89;113;4;1
9479;Produto 9479;Descrição do Produto 9479;123.21;477;10;2
9480;Produto 9480;Descrição do Produto 9480;188.84;22;8;4
9481;Produto 9481;Descrição do Produto 9481;853.11;338;6;4
9482;Produto 9482;Descrição do Produto 9482;325.95;263;10;3
9483;Produto 9483;Descrição do Produto 9483;103.27;428;2;1
9484;Produto 9484;Descrição do Produto 9484;717.82;235;5;3
9485;Produto 9485;Descrição do Produto 9485;120.7;154;5;2
9486;Produto 9486;Descrição do Produto 9486;577.42;281;4;4
9487;Produto 9487;Descrição do Produto 9487;194.8;33;10;5
9488;Produto 9488;Descrição do Produto 9488;727.12;359;10;3
9489;Produto 9489;Descrição do Produto 9489;466.28;398;3;3
9490;Produto 9490;Descrição do Produto 9490;99.99;107;5;2
9491;Produto 9491;Descrição do Produto 9491;829.17;141;5;4
9492;Produto 9492;Descrição do Produto 9492;610.82;442;9;2
9493;Produto 9493;Descrição do Produto 9493;931.57;229;3;4
9494;Produto 9494;Descrição do Produto 9494;264.15;297;10;1
9495;Produto 9495;Descrição do Produto 9495;503.91;154;10;2
9496;Produto 9496;Descrição do Produto 9496;310.41;421;4;1
9497;Produto 9497;Descrição do Produto 9497;885.93;168;9;4
9498;Produto 9498;Descrição do Produto 9498;358.57;404;10;3
9499;Produto 9499;Descrição do Produto 9499;691.27;114;9;5
9500;Produto 9500;Descrição do Produto 9500;195.84;346;9;1
9501;Produto 9501;Descrição do Produto 9501;775.24;60;8;4
9502;Produto 9502;Descrição do Produto 9502;875.47;218;10;4
9503;Produto 9503;Descrição do Produto 9503;625.37;63;6;1
9504;Produto 9504;Descrição do Produto 9504;920.04;357;1;2
9505;Produto 9505;Descrição do Produto 9505;915.51;409;3;1
9506;Produto 9506;Descrição do Produto 9506;427.36;42;6;2
9507;Produto 9507;Descrição do Produto 9507;321.7;221;5;1
9508;Produto 9508;Descrição do Produto 9508;773.49;279;9;5
9509;Produto 9509;Descrição do Produto 9509;895.7;417;8;1
9510;Produto 9510;Descrição do Produto 9510;678.84;453;3;1
9511;Produto 9511;Descrição do Produto 9511;845.5;170;10;3
9512;Produto 9512;Descrição do Produto 9512;941.44;131;5;3
9513;Produto 9513;Descrição do Produto 9513;565.38;57;4;1
9514;Produto 9514;Descrição do Produto 9514;805.84;464;10;2
9515;Produto 9515;Descrição do Produto 9515;107.27;381;10;3
9516;Produto 9516;Descrição do Produto 9516;454.08;98;2;2
9517;Produto 9517;Descrição do Produto 9517;374.4;401;10;4
9518;Produto 9518;Descrição do Produto 9518;572.9;411;3;3
9519;Produto 9519;Descrição do Produto 9519;731.05;57;7;3
9520;Produto 9520;Descrição do Produto 9520;974.04;222;5;1
9521;Produto 9521;Descrição do Produto 9521;905.28;48;4;4
9522;Produto 9522;Descrição do Produto 9522;671.68;335;9;3
9523;Produto 9523;Descrição do Produto 9523;963.06;413;2;3
9524;Produto 9524;Descrição do Produto 9524;890.01;375;5;1
9525;Produto 9525;Descrição do Produto 9525;726.64;151;9;1
9526;Produto 9526;Descrição do Produto 9526;681.49;160;10;1
9527;Produto 9527;Descrição do Produto 9527;53.02;106;3;4
9528;Produto 9528;Descrição do Produto 9528;85.62;345;3;1
9529;Produto 9529;Descrição do Produto 9529;915.08;130;9;1
9530;Produto 9530;Descrição do Produto 9530;912.84;411;3;1
9531;Produto 9531;Descrição do Produto 9531;587.23;157;3;3
9532;Produto 9532;Descrição do Produto 9532;897.06;444;9;4
9533;Produto 9533;Descrição do Produto 9533;160.26;26;1;5
9534;Produto 9534;Descrição do Produto 9534;840.24;105;9;3
9535;Produto 9535;Descrição do Produto 9535;401.68;265;1;2
9536;Produto 9536;Descrição do Produto 9536;549.51;117;6;2
9537;Produto 9537;Descrição do Produto 9537;844.51;224;4;3
9538;Produto 9538;Descrição do Produto 9538;702.55;71;8;4
9539;Produto 9539;Descrição do Produto 9539;317.68;175;7;2
9540;Produto 9540;Descrição do Produto 9540;724.77;408;6;3
9541;Produto 9541;Descrição do Produto 9541;683.9;101;7;1
9542;Produto 9542;Descrição do Produto 9542;605.72;326;2;4
9543;Produto 9543;Descrição do Produto 9543;590.0;481;1;1
9544;Produto 9544;Descrição do Produto 9544;411.1;106;6;4
9545;Produto 9545;Descrição do Produto 9545;999.85;434;10;4
9546;Produto 9546;Descrição do Produto 9546;290.5;23;4;3
9547;Produto 9547;Descrição do Produto 9547;31.62;237;9;2
9548;Produto 9548;Descrição do Produto 9548;402.44;333;6;2
9549;Produto 9549;Descrição do Produto 9549;907.96;277;8;5
9550;Produto 9550;Descrição do Produto 9550;454.67;446;6;3
9551;Produto 9551;Descrição do Produto 9551;985.05;18;10;1
9552;Produto 9552;Descrição do Produto 9552;741.38;472;9;3
9553;Produto 9553;Descrição do Produto 9553;84.0;69;5;2
9554;Produto 9554;Descrição do Produto 9554;812.53;133;1;5
9555;Produto 9555;Descrição do Produto 9555;62.49;263;7;2
9556;Produto 9556;Descrição do Produto 9556;65.97;412;2;2
9557;Produto 9557;Descrição do Produto 9557;840.86;297;1;1
9558;Produto 9558;Descrição do Produto 9558;984.16;133;8;3
9559;Produto 9559;Descrição do Produto 9559;184.85;215;5;1
9560;Produto 9560;Descrição do Produto 9560;883.2;455;2;5
9561;Produto 9561;Descrição do Produto 9561;816.64;407;3;2
9562;Produto 9562;Descrição do Produto 9562;470.01;86;8;4
9563;Produto 9563;Descrição do Produto 9563;380.75;198;4;3
9564;Produto 9564;Descrição do Produto 9564;352.86;311;6;1
